ExportDate,StudioVersionRec,StudioProjectName,StudioTestName,ParticipantName,RecordingName,RecordingDate,RecordingDuration,RecordingResolution,FixationFilter,MediaName,MediaPosX (ADCSpx),MediaPosY (ADCSpx),MediaWidth,MediaHeight,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,SceneName,SceneSegmentStart,SceneSegmentEnd,SceneSegmentDuration,RecordingTimestamp,LocalTimeStamp,EyeTrackerTimestamp,MouseEventIndex,MouseEvent,MouseEventX (ADCSpx),MouseEventY (ADCSpx),MouseEventX (MCSpx),MouseEventY (MCSpx),KeyPressEventIndex,KeyPressEvent,StudioEventIndex,StudioEvent,StudioEventData,ExternalEventIndex,ExternalEvent,ExternalEventValue,EventMarkerValue,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),GazePointIndex,GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),GazePointX (MCSpx),GazePointY (MCSpx),GazePointLeftX (ADCSmm),GazePointLeftY (ADCSmm),GazePointRightX (ADCSmm),GazePointRightY (ADCSmm),StrictAverageGazePointX (ADCSmm),StrictAverageGazePointY (ADCSmm),EyePosLeftX (ADCSmm),EyePosLeftY (ADCSmm),EyePosLeftZ (ADCSmm),EyePosRightX (ADCSmm),EyePosRightY (ADCSmm),EyePosRightZ (ADCSmm),CamLeftX,CamLeftY,CamRightX,CamRightY,DistanceLeft,DistanceRight,PupilLeft,PupilRight,ValidityLeft,ValidityRight,IRMarkerCount,IRMarkerID,PupilGlassesRight,,,,,,,,,,,,,
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55098,14:35:59.239,1415282248811250,,,,,,,,,,,,,,,,165,,Fixation,166,347,407,3308,343,408,357,412,350,410,348,408,96,46,179,67,100,38,178,63,98,42,179,15,231,29,243,81,447,76,292,68,238,11,440,33,,,,,515,43,515,43,2,73,2,75,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55115,14:35:59.256,1415282248827990,,,,,,,,,,,,,,,,165,,Fixation,166,347,407,3309,333,412,365,396,349,404,347,402,93,58,178,65,102,43,183,0,98,1,180,82,231,22,243,67,447,56,292,63,238,6,440,23,,,,,515,19,515,19,2,77,2,70,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55131,14:35:59.273,1415282248844610,,,,,,,,,,,,,,,,165,,Fixation,166,347,407,3310,319,406,353,420,336,413,334,411,89,63,180,34,99,22,176,36,94,43,178,35,231,17,243,75,447,67,292,58,238,4,440,18,,,,,515,32,515,32,2,79,2,73,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55148,14:35:59.289,1415282248861230,,,,,,,,,,,,,,,,165,,Fixation,166,347,407,3311,313,419,318,436,315,427,313,425,88,4,176,54,89,45,171,95,88,75,174,25,231,7,243,54,447,52,292,50,238,5,440,28,,,,,515,8,515,8,2,75,2,77,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55164,14:35:59.306,1415282248877850,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3312,297,490,288,462,292,476,290,474,83,30,156,85,80,85,164,59,82,8,160,72,230,94,243,51,447,66,292,33,237,95,440,27,,,,,515,18,515,18,2,77,2,68,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55181,14:35:59.323,1415282248894610,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3313,275,472,279,490,277,481,275,479,77,31,161,77,78,29,156,72,77,80,159,25,230,90,243,47,447,60,292,31,237,94,440,25,,,,,515,11,515,11,2,77,2,73,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55198,14:35:59.339,1415282248911230,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3314,296,477,305,480,300,478,298,476,83,5,160,48,85,69,159,73,84,37,160,11,230,86,243,53,447,67,292,26,237,91,440,18,,,,,515,20,515,20,2,77,2,75,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55214,14:35:59.356,1415282248927860,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3315,279,470,309,483,294,476,292,474,78,42,162,30,86,79,158,62,82,60,160,46,230,83,243,54,447,68,292,24,237,91,440,16,,,,,515,22,515,22,2,81,2,72,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55231,14:35:59.373,1415282248944480,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3316,292,478,294,485,293,481,291,479,82,6,160,14,82,70,158,16,82,38,159,15,230,80,243,51,447,61,292,25,237,97,440,23,,,,,515,14,515,14,2,74,2,77,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55248,14:35:59.389,1415282248961220,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3317,293,488,279,474,286,481,284,479,82,23,157,38,78,34,161,28,80,28,159,33,230,80,243,53,447,64,292,25,237,97,440,23,,,,,515,17,515,17,2,77,2,74,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55264,14:35:59.406,1415282248977840,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3318,287,473,284,487,285,480,283,478,80,62,161,47,79,79,157,68,80,21,159,58,230,79,243,49,447,58,292,25,237,97,440,23,,,,,515,11,515,11,2,77,2,75,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55281,14:35:59.423,1415282248994460,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3319,280,477,286,456,283,466,281,464,78,57,160,32,80,45,166,39,79,51,163,36,230,78,243,50,447,60,292,24,237,98,440,23,,,,,515,13,515,13,2,77,2,72,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55298,14:35:59.439,1415282249011100,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3320,279,477,292,473,285,475,283,473,78,26,160,48,82,4,161,48,80,15,160,98,230,78,243,50,447,62,292,24,237,98,440,24,,,,,515,14,515,14,2,77,2,78,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55314,14:35:59.456,1415282249027830,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3321,293,480,282,482,287,481,285,479,82,26,159,53,79,15,159,15,80,71,159,34,230,77,243,49,447,62,292,24,237,98,440,27,,,,,515,14,515,14,2,79,2,78,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55331,14:35:59.473,1415282249044450,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3322,285,471,291,465,288,468,286,466,79,99,162,23,81,67,163,84,80,83,163,3,230,76,243,51,447,68,292,23,237,98,440,28,,,,,515,20,515,20,2,83,2,75,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55348,14:35:59.489,1415282249061070,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3323,285,475,279,462,282,468,280,466,80,6,161,9,78,49,164,51,79,28,162,80,230,76,243,53,447,73,292,23,238,0,440,29,,,,,515,25,515,25,2,82,2,74,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55364,14:35:59.506,1415282249077690,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3324,286,493,276,494,281,493,279,491,80,37,156,3,77,55,155,59,78,96,155,81,230,75,243,55,447,76,292,23,238,1,440,29,,,,,515,29,515,29,2,87,2,78,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55381,14:35:59.523,1415282249094440,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3325,284,465,290,492,287,478,285,476,79,87,163,71,81,46,156,29,80,67,160,0,230,76,243,54,447,75,292,24,238,1,440,29,,,,,515,28,515,28,2,83,2,76,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55398,14:35:59.539,1415282249111060,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3326,292,479,293,470,292,474,290,472,81,92,159,98,82,43,162,36,82,18,161,17,230,77,243,53,447,70,292,25,238,2,440,28,,,,,515,23,515,23,2,82,2,80,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55414,14:35:59.556,1415282249127690,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3327,294,477,304,489,299,483,297,481,82,48,160,57,85,37,157,16,83,93,158,86,230,82,243,58,447,79,292,29,238,4,440,34,,,,,515,33,515,33,2,84,2,80,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55431,14:35:59.573,1415282249144310,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3328,301,474,287,481,294,477,292,475,84,62,161,34,80,65,159,41,82,64,160,37,230,85,243,55,447,76,292,34,238,0,440,30,,,,,515,29,515,29,2,82,2,78,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55448,14:35:59.589,1415282249161070,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3329,307,480,297,488,302,484,300,482,86,13,159,68,83,33,157,46,84,73,158,57,230,87,243,55,447,74,292,36,238,3,440,34,,,,,515,27,515,27,2,87,2,80,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55464,14:35:59.606,1415282249177670,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3330,303,493,303,485,303,489,301,487,85,22,155,82,85,25,158,32,85,23,157,7,230,89,243,55,447,73,292,38,238,2,440,31,,,,,515,26,515,26,2,84,2,76,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55481,14:35:59.623,1415282249194290,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3331,304,490,311,504,307,497,305,495,85,31,156,90,87,51,152,93,86,41,154,92,230,91,243,53,447,68,292,39,238,2,440,28,,,,,515,21,515,21,2,87,2,83,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55498,14:35:59.639,1415282249210920,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3332,308,493,309,483,308,488,306,486,86,50,155,87,86,72,158,63,86,61,157,25,230,93,243,54,447,70,292,40,238,2,440,31,,,,,515,23,515,23,2,85,2,77,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55514,14:35:59.656,1415282249227670,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3333,291,503,311,494,301,498,299,496,81,86,153,26,87,43,155,67,84,65,154,46,230,94,243,55,447,74,292,40,237,96,440,23,,,,,515,27,515,27,2,82,2,84,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55531,14:35:59.673,1415282249244290,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3334,308,488,310,478,309,483,307,481,86,61,157,39,87,4,160,6,86,83,158,72,230,94,243,52,447,72,292,41,237,94,440,23,,,,,515,24,515,24,2,87,2,79,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55548,14:35:59.689,1415282249260910,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3335,298,479,304,483,301,481,299,479,83,84,159,97,85,50,158,86,84,67,159,41,230,95,243,49,447,69,292,44,237,89,440,15,,,,,515,20,515,20,2,89,2,82,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55564,14:35:59.706,1415282249277530,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3336,299,480,299,492,299,486,297,484,84,12,159,59,84,0,156,16,84,6,157,87,230,96,243,49,447,64,292,47,237,92,440,20,,,,,515,16,515,16,2,84,2,82,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55581,14:35:59.723,1415282249294280,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3337,311,495,300,473,305,484,303,482,87,49,155,34,84,29,161,44,85,89,158,39,230,98,243,49,447,58,292,50,237,94,440,22,,,,,515,10,515,10,2,85,2,83,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55598,14:35:59.739,1415282249310900,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3338,311,498,318,479,314,488,312,486,87,41,154,70,89,41,159,99,88,41,157,35,231,7,243,49,447,43,292,55,237,96,440,14,,,,,514,98,514,98,2,87,2,81,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55614,14:35:59.756,1415282249327520,,,,,,,,,,,,,,,,166,,Fixation,466,292,479,3339,393,370,394,359,393,364,391,362,110,55,190,50,110,56,193,62,110,56,192,6,231,43,243,89,447,44,292,77,238,24,440,7,,,,,515,20,515,20,2,88,2,83,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55631,14:35:59.772,1415282249344140,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3340,449,314,458,327,453,320,451,318,126,14,206,4,128,75,202,39,127,44,204,21,231,67,243,99,447,33,292,92,238,39,440,5,,,,,515,16,515,16,2,86,2,79,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55648,14:35:59.789,1415282249360890,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3341,448,326,451,318,449,322,447,320,125,80,202,75,126,79,205,9,126,30,203,92,231,64,243,93,447,30,292,93,238,35,440,6,,,,,515,10,515,10,2,89,2,85,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55664,14:35:59.806,1415282249377510,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3342,459,334,460,323,459,328,457,326,128,97,200,51,129,15,203,60,129,6,202,6,231,62,243,89,447,28,292,95,238,38,440,13,,,,,515,6,515,6,2,88,2,84,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55681,14:35:59.822,1415282249394130,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3343,453,327,447,331,450,329,448,327,127,32,202,33,125,72,201,29,126,52,201,81,231,58,243,87,447,29,292,94,238,37,440,10,,,,,515,6,515,6,2,85,2,80,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55697,14:35:59.839,1415282249410750,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3344,458,327,457,312,457,319,455,317,128,75,202,42,128,28,206,77,128,51,204,59,231,54,243,92,447,39,292,92,238,36,440,9,,,,,515,17,515,17,2,90,2,83,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55714,14:35:59.856,1415282249427500,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3345,458,331,457,310,457,320,455,318,128,72,201,23,128,46,207,19,128,59,204,21,231,51,243,90,447,37,292,89,238,33,440,4,,,,,515,15,515,15,2,85,2,78,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55731,14:35:59.872,1415282249444120,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3346,442,339,457,325,449,332,447,330,124,20,198,99,128,51,203,9,126,35,201,4,231,48,243,90,447,40,292,87,238,36,440,9,,,,,515,17,515,17,2,87,2,81,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55747,14:35:59.889,1415282249460750,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3347,448,334,449,328,448,331,446,329,125,81,200,47,126,5,202,5,125,93,201,26,231,47,243,94,447,47,292,86,238,34,440,8,,,,,515,25,515,25,2,87,2,77,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55764,14:35:59.906,1415282249477370,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3348,457,324,457,309,457,316,455,314,128,53,203,16,128,51,207,46,128,52,205,31,231,46,243,95,447,51,292,86,238,40,440,18,,,,,515,29,515,29,2,90,2,82,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55781,14:35:59.922,1415282249494120,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3349,455,335,465,316,460,325,458,323,127,89,200,19,130,60,205,40,129,24,202,79,231,47,243,97,447,53,292,87,238,38,440,14,,,,,515,32,515,32,2,91,2,80,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55797,14:35:59.939,1415282249510740,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3350,468,330,456,329,462,329,460,327,131,48,201,69,128,21,201,78,129,84,201,73,231,47,243,99,447,56,292,88,238,40,440,18,,,,,515,36,515,36,2,85,2,79,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55814,14:35:59.956,1415282249527360,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3351,456,319,450,313,453,316,451,314,128,20,204,55,126,33,206,33,127,27,205,44,231,48,244,4,447,63,292,92,238,47,440,30,,,,,515,44,515,44,2,88,2,84,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55831,14:35:59.972,1415282249544000,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3352,456,332,449,337,452,334,450,332,128,14,201,1,126,10,199,74,127,12,200,38,231,49,244,4,447,61,292,93,238,50,440,34,,,,,515,43,515,43,2,85,2,82,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55847,14:35:59.989,1415282249560730,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3353,475,327,448,331,461,329,459,327,133,56,202,40,125,88,201,21,129,72,201,80,231,49,244,4,447,62,292,94,238,51,440,36,,,,,515,43,515,43,2,83,2,80,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55864,14:36:00.006,1415282249577350,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3354,462,323,443,328,452,325,450,323,129,85,203,47,124,43,202,23,127,14,202,85,231,49,244,5,447,64,292,95,238,52,440,39,,,,,515,46,515,46,2,87,2,84,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55881,14:36:00.022,1415282249593990,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3355,457,317,449,312,453,314,451,312,128,35,205,21,126,3,206,64,127,19,205,92,231,49,244,8,447,68,292,92,238,53,440,37,,,,,515,50,515,50,2,86,2,77,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55897,14:36:00.039,1415282249610600,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3356,457,302,449,308,453,305,451,303,128,32,209,41,126,21,207,84,127,27,208,63,231,49,244,16,447,79,292,88,238,54,440,37,,,,,515,64,515,64,2,85,2,77,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55914,14:36:00.056,1415282249627340,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3357,455,319,460,313,457,316,455,314,127,86,204,58,129,15,206,42,128,51,205,50,231,47,244,11,447,73,292,87,238,53,440,38,,,,,515,56,515,56,2,82,2,80,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55931,14:36:00.072,1415282249643980,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3358,458,325,465,299,461,312,459,310,128,62,203,9,130,74,210,16,129,68,206,62,231,47,244,12,447,76,292,89,238,60,440,49,,,,,515,59,515,59,2,81,2,79,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55947,14:36:00.089,1415282249660590,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3359,455,331,454,292,454,311,452,309,127,97,201,46,127,64,212,35,127,81,206,90,231,48,244,12,447,75,292,88,238,53,440,40,,,,,515,58,515,58,2,82,2,79,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55964,14:36:00.105,1415282249677210,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3360,455,314,446,319,450,316,448,314,127,70,206,0,125,35,204,78,126,52,205,39,231,50,244,15,447,79,292,90,238,47,440,30,,,,,515,64,515,64,2,82,2,77,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55981,14:36:00.122,1415282249693830,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3361,446,310,441,316,443,313,441,311,125,25,207,13,124,3,205,62,124,64,206,37,231,52,244,13,447,76,292,95,238,61,440,53,,,,,515,60,515,60,2,83,2,76,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,55997,14:36:00.139,1415282249710580,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3362,450,303,448,312,449,307,447,305,126,54,209,10,125,83,206,61,126,19,207,85,231,55,244,20,447,86,292,99,238,62,440,55,,,,,515,72,515,72,2,82,2,77,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,56014,14:36:00.155,1415282249727200,,,,,,,,,,,,,,,,167,,Fixation,466,452,315,3363,455,307,451,316,453,311,451,309,127,83,208,9,126,81,205,57,127,32,206,83,231,57,244,20,447,84,293,1,238,63,440,56,,,,,515,71,515,71,2,79,2,74,0,0
